address,borough_name,borough_abbrev,bin_number,block,lot,inspection_date,access_1,ecb_violation_number,dob_violation_number
68 CANAL STREET,Staten Island,SI,5108830,524,24,10/18/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
68 CANAL STREET,Staten Island,SI,5108830,524,24,5/31/15 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35126748L,053115PANEAC03
681 SENECA AVENUE,Queens,QN,4443081,3455,6,4/6/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
681 SENECA AVENUE,Queens,QN,4443081,3455,6,4/26/15 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35117489L,042615CNETV02
682 5 AVENUE,Brooklyn,BK,3009268,640,39,3/23/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
683 GRAND STREET,Brooklyn,BK,3069427,2782,40,9/14/13 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35030049X,091413CNEDG03
683 GRAND STREET,Brooklyn,BK,3069427,2782,40,2/24/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35000140J,
69-38 GRAND AVENUE,Queens,QN,4062601,2792,6,9/21/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
69-38 GRAND AVENUE,Queens,QN,4062601,2792,6,9/26/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
69-56 GRAND AVENUE,Queens,QN,4308051,2796,2,9/26/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
691 ALLERTON AVENUE,Bronx,BX,2053534,4508,1,8/27/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
691 ALLERTON AVENUE,Bronx,BX,2053534,4508,1,1/9/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
691 BAY STREET,Staten Island,SI,5013228,496,54,6/14/14 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35095837Y,061414CERFC01
70-04 ROOSEVELT AVENUE,Queens,QN,4030387,1302,25,7/11/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
701 9 AVENUE,Manhattan,MN,1026601,1058,29,10/27/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
703 FAILE STREET,Bronx,BX,2006535,2763,162,11/6/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
706 FAILE STREET,Bronx,BX,2006547,2763,185,7/8/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
706 FAILE STREET,Bronx,BX,2006547,2763,185,1/13/17 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
706 FAILE STREET,Bronx,BX,2006547,2763,185,4/10/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
706 FAILE STREET,Bronx,BX,2006547,2763,185,1/12/17 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
710 EAST 138 STREET,Bronx,BX,2003792,2566,18,4/12/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
713 NOSTRAND AVENUE,Brooklyn,BK,3031589,1241,79,5/10/13 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35006333H,
713 NOSTRAND AVENUE,Brooklyn,BK,3031589,1241,79,5/10/13 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35006331J,
715 61 STREET,Brooklyn,BK,3143615,5785,65,2/8/14 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35081021Y,02082014PANEJM04
715 61 STREET,Brooklyn,BK,3143615,5785,65,5/6/17 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
715 61 STREET,Brooklyn,BK,3143615,5785,65,9/26/15 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35161191R,"092615CNERWS06,05"
715 61 STREET,Brooklyn,BK,3143615,5785,65,9/26/15 0:00,MARCH: EXIT PASSAGE OBSTRUCTED/ECB NOV ISSUED,35161192Z,"092615CNERWS06,05"
718 EAST 187 STREET,Bronx,BX,2012871,3103,33,10/15/12 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,34925553X,
7210 NEW UTRECHT AVENUE,Brooklyn,BK,3158364,6191,39,6/21/14 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35091048N,"062114CNEMC01,04"
7210 NEW UTRECHT AVENUE,Brooklyn,BK,3158364,6191,39,10/8/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
7210 NEW UTRECHT AVENUE,Brooklyn,BK,3158364,6191,39,6/21/14 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35091047L,"062114CNEMC01,04"
7212 NORTHERN BOULEVARD,Queens,QN,4028602,1245,6,1/10/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
7217 8 AVENUE,Brooklyn,BK,3147561,5912,2,3/9/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
7217 8 AVENUE,Brooklyn,BK,3147561,5912,2,9/22/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
7217 8 AVENUE,Brooklyn,BK,3147561,5912,2,4/26/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
722 KINGS HIGHWAY,Brooklyn,BK,3177523,6664,59,2/2/13 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35000260Y,
722 KINGS HIGHWAY,Brooklyn,BK,3177523,6664,59,2/4/13 0:00,ADMINISTRATIVE CLOSURE NN,,
722 KINGS HIGHWAY,Brooklyn,BK,3177523,6664,59,2/2/13 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,34995124L,
7221 3 AVENUE,Brooklyn,BK,3147325,5908,1,10/29/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
7221 3 AVENUE,Brooklyn,BK,3147325,5908,1,9/22/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
724 NOSTRAND AVENUE,Brooklyn,BK,3031213,1233,148,10/4/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
724 NOSTRAND AVENUE,Brooklyn,BK,3031213,1233,148,1/25/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
725 ASTOR AVENUE,Bronx,BX,2050046,4347,7,1/26/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
726 ASTOR AVENUE,Bronx,BX,2050013,4344,30,8/16/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
730 ASTOR AVENUE,Bronx,BX,2050013,4344,30,1/26/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
733 WASHINGTON STREET,Manhattan,MN,1011923,635,7502,10/24/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
735 10 AVENUE,Manhattan,MN,1083799,1078,23,12/13/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
735 KNICKERBOCKER AVENUE,Brooklyn,BK,3078380,3399,10,5/13/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
735 KNICKERBOCKER AVENUE,Brooklyn,BK,3078380,3399,10,11/4/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
744 MYRTLE AVENUE,Brooklyn,BK,3048581,1753,24,5/16/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
745 39 STREET,Brooklyn,BK,3391443,903,59,8/22/14 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35103425P,082214PANETV02
745 39 STREET,Brooklyn,BK,3391443,903,59,3/22/15 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35127140H,032215CNEAC03
75-11 ROCKAWAY BOULEVARD,Queens,QN,4314884,8948,35,10/25/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
76 EAST 1 STREET,Manhattan,MN,1083474,429,1,12/12/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
76 EAST 1 STREET,Manhattan,MN,1083474,429,1,7/15/17 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35244934M,071517CNETV01
760 GRAND CONCOURSE,Bronx,BX,2002788,2458,72,7/18/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
761 BURKE AVENUE,Bronx,BX,2056270,4598,1,3/30/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35212712K,093016CNETV01
761 BURKE AVENUE,Bronx,BX,2056270,4598,1,3/30/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35212712K,093016CNEAC01
761 BURKE AVENUE,Bronx,BX,2056270,4598,1,3/30/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35196899M,093016CNEAC01
761 BURKE AVENUE,Bronx,BX,2056270,4598,1,3/30/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35196899M,093016CNETV01
765 MANHATTAN AVENUE,Brooklyn,BK,3065579,2619,3,2/21/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
765 MANHATTAN AVENUE,Brooklyn,BK,3065579,2619,3,2/22/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
766 FRANKLIN AVENUE,Brooklyn,BK,3324438,1178,44,6/3/17 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
77 MORGAN AVENUE,Brooklyn,BK,3071392,3084,1,12/31/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
77-14 QUEENS BOULEVARD,Queens,QN,4056457,2452,7,4/17/15 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35127455M,041715CERFC03
7714 QUEENS BOULEVARD,Queens,QN,4056457,2452,7,2/16/13 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35000179R,
772 RICHMOND TERRACE,Staten Island,SI,5001727,69,107,3/29/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,5/10/13 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35006330H,
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,6/19/16 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35168548M,061916CNEJM02
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,2/26/17 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35219223L,0222617CNESC02
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,4/5/14 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35091300X,
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,6/3/17 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35245338K,060317PAERJM03
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,4/5/14 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35090742Z,
778 FRANKLIN AVENUE,Brooklyn,BK,3029600,1178,49,10/4/14 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35096638X,100514CNELC01
78-01 ROOSEVELT AVENUE,Queens,QN,4029944,1289,43,8/25/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
78-01 ROOSEVELT AVENUE,Queens,QN,4029944,1289,43,7/6/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
78-01 ROOSEVELT AVENUE,Queens,QN,4029944,1289,43,4/16/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
78-13 ROOSEVELT AVENUE,Queens,QN,4029942,1289,41,12/1/12 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35006481P,120112CNEJM06
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,10/26/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35029708M,
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,3/25/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35179625K,032516CNETZ01
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,11/18/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,10/26/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35029710L,
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,11/14/14 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35111510J,111414CNEJM02
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,6/14/14 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35095979J,
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,2/15/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,3/25/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35179625K,032516CNETV02
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,3/25/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35168523X,032516CNETZ01
78-14 ROOSEVELT AVENUE,Queens,QN,4036807,1489,7501,3/25/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35168523X,032516CNETV02
78-16 ATLANTIC AVENUE,Queens,QN,4187035,9005,6,8/3/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
78-16 ATLANTIC AVENUE,Queens,QN,4187035,9005,6,9/14/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
78-16 ATLANTIC AVENUE,Queens,QN,4187035,9005,6,3/20/16 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35168910X,35168910XMT03
78-16 ATLANTIC AVENUE,Queens,QN,4187035,9005,6,4/1/17 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35244104N,040117CNETV03
78-16 ATLANTIC AVENUE,Queens,QN,4187035,9005,6,3/19/16 0:00,MARCH: FAILURE TO MAINTAIN BLDG/ECB NOV ISSUED,35168910X,031916CERMT03
79 MADISON AVENUE,Manhattan,MN,1016900,858,22,1/19/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
79-03 ROOSEVELT AVENUE,Queens,QN,4029980,1290,46,4/30/17 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35245118Z,043017CNESC02
79-05 ROOSEVELT AVENUE,Queens,QN,4029979,1290,45,1/10/14 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35064773M,
79-05 ROOSEVELT AVENUE,Queens,QN,4029979,1290,45,1/10/14 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35064772K,
79-05 ROOSEVELT AVENUE,Queens,QN,4029979,1290,45,11/19/16 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35212997N,111916PANER01
79-21 QUEENS BOULEVARD,Queens,QN,4038522,1538,4,2/16/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
79-51 ALBION AVENUE,Queens,QN,4437152,1536,135,10/26/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
790 METROPOLITAN AVENUE,Brooklyn,BK,3068914,2766,7,3/27/13 0:00,VACATE,,
790 METROPOLITAN AVENUE,Brooklyn,BK,3068914,2766,7,10/12/12 0:00,VACATE,,
7915 3 AVENUE,Brooklyn,BK,3150845,5979,5,3/8/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
793 9 AVENUE,Manhattan,MN,1026751,1062,35,11/8/14 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35096643K,1108145CNELC01
793 FAIRVIEW AVENUE,Queens,QN,4083516,3491,22,4/25/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
8 NEWPORT STREET,Brooklyn,BK,3082397,3607,8,8/16/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
8 NEWPORT STREET,Brooklyn,BK,3082397,3607,8,1/10/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
8 VAN DUZER STREET,Staten Island,SI,5014531,569,56,10/25/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
80 LAFAYETTE AVENUE,Brooklyn,BK,3059305,2116,21,5/31/14 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35095688J,053114PANEDG02
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,6/17/17 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244516J,061717CNESC02
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,6/17/17 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244515H,061717PANESC01
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,6/17/17 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244166Z,061717PANEMR01
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,6/17/17 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244166Z,061717PANESC01
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,6/17/17 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244516J,061717PANEMR01
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,6/17/17 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244515H,061717PANEMR01
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,8/25/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,12/8/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,6/17/17 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244515H,061717CNESC02
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,6/17/17 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244516J,061717PANESC01
80 WEST KINGSBRIDGE ROAD,Bronx,BX,2014677,3215,26,6/17/17 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35244166Z,061717CNESC02
80-12 51 AVENUE,Queens,QN,4057120,2472,2,6/17/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35180566H,"061716CNETZ02,03"
80-12 51 AVENUE,Queens,QN,4057120,2472,2,6/17/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35179643Y,"061716CNETZ02,03"
80-14 ROOSEVELT AVENUE,Queens,QN,4036844,1491,7,4/22/17 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
80-15 NORTHERN BOULEVARD,Queens,QN,4026896,1176,38,8/24/14 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35095999R,082414CNETZ04
8015 5 AVENUE,Brooklyn,BK,3151358,5990,5,3/10/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
81 AVENUE A,Manhattan,MN,1005767,432,34,7/30/16 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35196882X,073016CERLP02
81-01 NORTHERN BOULEVARD,Queens,QN,4026957,1177,45,11/20/15 0:00,VACATE,,
81-01 NORTHERN BOULEVARD,Queens,QN,4026957,1177,45,4/5/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
81-01 NORTHERN BOULEVARD,Queens,QN,4026957,1177,45,5/25/17 0:00,VACATE,,
81-01 NORTHERN BOULEVARD,Queens,QN,4026957,1177,45,4/29/17 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,8/24/14 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35095996L,082414CNETZ01
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,10/5/13 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35065309N,
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,11/21/15 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35161338M,112115CNEAC02
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,11/21/15 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35161338M,112115CNEAC03
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,11/21/15 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35161337K,112115CNEAC03
81-03 ROOSEVELT AVENUE,Queens,QN,4030026,1292,48,11/21/15 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,35161337K,112115CNEAC02
81-09 ROOSEVELT AVENUE,Queens,QN,4030023,1292,45,4/5/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
81-22 BAXTER AVENUE,Queens,QN,4037231,1507,9,7/10/15 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35136741H,071015CNEAC02
811 SENECA AVENUE,Queens,QN,4437715,3463,1,9/26/14 0:00,VACATE,35111178R,092614CERAC01
811 SENECA AVENUE,Queens,QN,4437715,3463,1,6/5/15 0:00,VACATE,35111178R,092614CERAC01
82 STANTON STREET,Manhattan,MN,1079079,417,70,8/28/15 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35127070L,082715CNETZ01
82-14 ROOSEVELT AVENUE,Queens,QN,4449563,1493,3,11/19/14 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35137107P,111916CERMT01
82-14 ROOSEVELT AVENUE,Queens,QN,4449563,1493,3,11/19/16 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35137107P,11916CERMT01
82-16 BAXTER AVENUE,Queens,QN,4037154,1505,5,7/21/17 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
82-22 NORTHERN BOULEVARD,Queens,QN,4440874,1430,6,4/5/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35006189H,
820 39 STREET,Brooklyn,BK,3017926,916,12,1/7/17 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
83 EAST 110 STREET,Manhattan,MN,1051616,1616,34,3/3/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
83 EAST 110 STREET,Manhattan,MN,1051616,1616,34,10/7/12 0:00,MARCH: WORK WITHOUT PERMIT/ECB NOV ISSUED,34995534Y,
83-02 NORTHERN BOULEVARD,Queens,QN,4035149,1431,1,4/5/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
83-17 ROOSEVELT AVENUE,Queens,QN,4036226,1471,37,11/21/15 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35161339Y,112115CNEAC04
83-38 WOODHAVEN BOULEVARD,Queens,QN,4094698,3866,170,9/26/14 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35111179Z,092714PANEAC02
83-47 258 STREET,Queens,QN,4179349,8770,11,7/28/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
8302 NORTHERN BOULEVARD,Queens,QN,4035149,1431,1,1/24/15 0:00,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,,
833 LINDEN BOULEVARD,Brooklyn,BK,3101511,4659,29,9/15/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
834 62 STREET,Brooklyn,BK,3328743,5728,20,4/26/13 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35010710L,
834 62 STREET,Brooklyn,BK,3328743,5728,20,4/26/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
834 CLARKSON AVENUE,Brooklyn,BK,3100830,4637,1,5/18/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
834 CLARKSON AVENUE,Brooklyn,BK,3100830,4637,1,5/5/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
834 CLARKSON AVENUE,Brooklyn,BK,3100830,4637,1,2/15/13 0:00,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,,
834 CLARKSON AVENUE,Brooklyn,BK,3100830,4637,1,9/24/13 0:00,MARCH: CONTRARY TO APPROVED PLANS/ECB NOV ISSUED,35030246P,
835 NOSTRAND AVENUE,Brooklyn,BK,3033230,1276,1,2/1/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
835 NOSTRAND AVENUE,Brooklyn,BK,3033230,1276,1,7/13/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
84-07 NORTHERN BOULEVARD,Queens,QN,4034625,1414,43,1/10/14 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
84-19 NORTHERN BOULEVARD,Queens,QN,4034652,1414,138,11/20/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
84-28 164 STREET,Queens,QN,4209522,9791,205,8/9/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35030227J,
84-28 164 STREET,Queens,QN,4209522,9791,205,2/27/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
84-28 164 STREET,Queens,QN,4209522,9791,205,8/9/13 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35030228L,
84-28 164 STREET,Queens,QN,4209522,9791,205,9/15/12 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,34955593H,
84-28 164 STREET,Queens,QN,4209522,9791,205,9/15/12 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,34955594J,
84-28 JAMAICA AVENUE,Queens,QN,4183719,8919,27,10/25/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
848 64 STREET,Brooklyn,BK,3328757,5742,27,4/26/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
848 64 STREET,Brooklyn,BK,3328757,5742,27,9/22/12 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
848 64 STREET,Brooklyn,BK,3328757,5742,27,3/9/14 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35064782Y,030914PANELC01
85 AVENUE A,Manhattan,MN,1005764,432,7501,12/17/16 0:00,MARCH: OCCUPANCY CONTRARY TO C OF O/NONE/ECB NOV ISSUED,35212846X,121716CNESC01
85 AVENUE A,Manhattan,MN,1005764,432,7501,12/12/13 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
85-13 NORTHERN BOULEVARD,Queens,QN,4034687,1415,43,1/10/14 0:00,MARCH: NO PA PERMIT/ECB NOV ISSUED,35064774Y,
85-14 ROOSEVELT AVENUE,Queens,QN,4037052,1502,5,7/10/15 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
85-14 ROOSEVELT AVENUE,Queens,QN,4037052,1502,5,3/25/16 0:00,MARCH: NO ENFORCEMENT ACTION TAKEN,,
